Distance,Pressure
 2.556068E-02, 3.640186E-02
 2.562069E-02, 3.636535E-02
 2.568069E-02, 3.632882E-02
 2.574069E-02, 3.629231E-02
 2.580069E-02, 3.625579E-02
 2.586069E-02, 3.621938E-02
 2.592070E-02, 3.618306E-02
 2.598070E-02, 3.614674E-02
 2.604070E-02, 3.611042E-02
 2.610070E-02, 3.607411E-02
 2.616070E-02, 3.603778E-02
 2.622070E-02, 3.600147E-02
 2.628070E-02, 3.596514E-02
 2.634071E-02, 3.592883E-02
 2.640071E-02, 3.589250E-02
 2.646071E-02, 3.585618E-02
 2.652071E-02, 3.581987E-02
 2.658071E-02, 3.578355E-02
 2.664072E-02, 3.574723E-02
 2.670072E-02, 3.571090E-02
 2.676072E-02, 3.567459E-02
 2.682072E-02, 3.563827E-02
 2.688072E-02, 3.560195E-02
 2.694072E-02, 3.556563E-02
 2.700073E-02, 3.552931E-02
 2.706072E-02, 3.549299E-02
 2.712073E-02, 3.545667E-02
 2.718073E-02, 3.542035E-02
 2.724073E-02, 3.538403E-02
 2.730073E-02, 3.534771E-02
 2.736073E-02, 3.531139E-02
 2.742073E-02, 3.527507E-02
 2.748074E-02, 3.523875E-02
 2.754074E-02, 3.520243E-02
 2.760074E-02, 3.516611E-02
 2.766074E-02, 3.512979E-02
 2.772074E-02, 3.509347E-02
 2.778075E-02, 3.505715E-02
 2.784075E-02, 3.502083E-02
 2.790075E-02, 3.498451E-02
 2.796075E-02, 3.494819E-02
 2.802075E-02, 3.491187E-02
 2.808075E-02, 3.487555E-02
 2.814076E-02, 3.483923E-02
 2.820076E-02, 3.480291E-02
 2.826076E-02, 3.476659E-02
 2.832076E-02, 3.473027E-02
 2.838076E-02, 3.469395E-02
 2.844076E-02, 3.465763E-02
 2.850076E-02, 3.462131E-02
 2.856077E-02, 3.458500E-02
 2.862077E-02, 3.454868E-02
 2.868077E-02, 3.451236E-02
 2.874077E-02, 3.447603E-02
 2.880077E-02, 3.443972E-02
 2.886077E-02, 3.440340E-02
 2.892078E-02, 3.436708E-02
 2.898078E-02, 3.433076E-02
 2.904078E-02, 3.429444E-02
 2.910078E-02, 3.425812E-02
 2.916078E-02, 3.422180E-02
 2.922078E-02, 3.418548E-02
 2.928079E-02, 3.414916E-02
 2.934079E-02, 3.411284E-02
 2.940079E-02, 3.407652E-02
 2.946079E-02, 3.404020E-02
 2.952079E-02, 3.400388E-02
 2.958079E-02, 3.396756E-02
 2.964080E-02, 3.393124E-02
 2.970080E-02, 3.389492E-02
 2.976080E-02, 3.385860E-02
 2.982080E-02, 3.382228E-02
 2.988080E-02, 3.378596E-02
 2.994080E-02, 3.374964E-02
 3.000081E-02, 3.371332E-02
 3.006081E-02, 3.367700E-02
 3.012081E-02, 3.364068E-02
 3.018081E-02, 3.360436E-02
 3.024081E-02, 3.356881E-02
 3.030081E-02, 3.353352E-02
 3.036081E-02, 3.349823E-02
 3.042082E-02, 3.346293E-02
 3.048082E-02, 3.342764E-02
 3.054082E-02, 3.339235E-02
 3.060082E-02, 3.335705E-02
 3.066082E-02, 3.332176E-02
 3.072082E-02, 3.328647E-02
 3.078083E-02, 3.325118E-02
 3.084083E-02, 3.321588E-02
 3.090083E-02, 3.318059E-02
 3.096083E-02, 3.314530E-02
 3.102083E-02, 3.311001E-02
 3.108083E-02, 3.307471E-02
 3.114084E-02, 3.303942E-02
 3.120084E-02, 3.300413E-02
 3.126084E-02, 3.296884E-02
 3.132084E-02, 3.293354E-02
 3.138084E-02, 3.289825E-02
 3.144084E-02, 3.286296E-02
 3.150085E-02, 3.282766E-02
 3.156085E-02, 3.279237E-02
 3.162085E-02, 3.275708E-02
 3.168085E-02, 3.272179E-02
 3.174085E-02, 3.268649E-02
 3.180085E-02, 3.265120E-02
 3.186085E-02, 3.261591E-02
 3.192086E-02, 3.258061E-02
 3.198086E-02, 3.254532E-02
 3.204086E-02, 3.251003E-02
 3.210086E-02, 3.247474E-02
 3.216086E-02, 3.243944E-02
 3.222086E-02, 3.240415E-02
 3.228087E-02, 3.236886E-02
 3.234087E-02, 3.233357E-02
 3.240087E-02, 3.229827E-02
 3.246087E-02, 3.226298E-02
 3.252087E-02, 3.222769E-02
 3.258087E-02, 3.219239E-02
 3.264087E-02, 3.215710E-02
 3.270088E-02, 3.212181E-02
 3.276088E-02, 3.208652E-02
 3.282088E-02, 3.205123E-02
 3.288088E-02, 3.201593E-02
 3.294088E-02, 3.198064E-02
 3.300089E-02, 3.194535E-02
 3.306089E-02, 3.191005E-02
 3.312089E-02, 3.187476E-02
 3.318089E-02, 3.183947E-02
 3.324089E-02, 3.180417E-02
 3.330089E-02, 3.176888E-02
 3.336089E-02, 3.173359E-02
 3.342089E-02, 3.169830E-02
 3.348090E-02, 3.166300E-02
 3.354090E-02, 3.162771E-02
 3.360090E-02, 3.159242E-02
 3.366090E-02, 3.155713E-02
 3.372090E-02, 3.152183E-02
 3.378091E-02, 3.148654E-02
 3.384091E-02, 3.145125E-02
 3.390091E-02, 3.141596E-02
 3.396091E-02, 3.138066E-02
 3.402091E-02, 3.134537E-02
 3.408092E-02, 3.131008E-02
 3.414091E-02, 3.127478E-02
 3.420092E-02, 3.123949E-02
 3.426092E-02, 3.120420E-02
 3.432092E-02, 3.116891E-02
 3.438092E-02, 3.113361E-02
 3.444092E-02, 3.109832E-02
